Sample in Buffer,Sample in Window,TRIGGER,Aquila_SoC/RISCV_CORE0/BPU_Profiler/incorrect_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/mispred_penalty_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/total_branches_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/correct_predictions_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hits_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_misses_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/bht_hit_rate_denominator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/prediction_accuracy_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/instruction_completed_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/fetch_pc_debug[31:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/execution_cycles_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/cpi_numerator_debug[63:0],Aquila_SoC/RISCV_CORE0/BPU_Profiler/penalty_counting_debug
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX
2699,2699,0,12494012,269963998,13775966,277768887,000000004ce31708,257469986,39962902,39962902,262874177,302837079,257469986,000000004ce31709,000005fc,000000005af85f72,000000005af85f71,0
2700,2700,0,12494012,269963998,13775966,277768887,000000004ce31709,257469986,39962902,39962902,262874177,302837079,257469986,000000004ce31709,00000600,000000005af85f73,000000005af85f72,0
2701,2701,0,12494012,269963998,13775966,277768888,000000004ce31709,257469987,39962902,39962902,262874178,302837079,257469986,000000004ce3170a,00000604,000000005af85f74,000000005af85f73,0
2702,2702,0,12494012,269963999,13775966,277768888,000000004ce3170a,257469987,39962902,39962902,262874178,302837080,257469987,000000004ce3170b,00000604,000000005af85f75,000000005af85f74,0
2703,2703,0,12494012,269963999,13775966,277768888,000000004ce3170b,257469987,39962902,39962902,262874178,302837080,257469987,000000004ce3170b,00000604,000000005af85f75,000000005af85f75,0
2704,2704,0,12494012,269963999,13775966,277768888,000000004ce3170b,257469987,39962902,39962902,262874178,302837080,257469987,000000004ce3170c,000005fc,000000005af85f76,000000005af85f75,0
2705,2705,0,12494012,269963999,13775966,277768888,000000004ce3170c,257469987,39962902,39962902,262874178,302837080,257469987,000000004ce3170c,00000600,000000005af85f77,000000005af85f76,0
2706,2706,0,12494012,269963999,13775966,277768889,000000004ce3170c,257469988,39962902,39962902,262874179,302837080,257469987,000000004ce3170d,00000604,000000005af85f78,000000005af85f77,0
2707,2707,0,12494012,269964000,13775966,277768889,000000004ce3170d,257469988,39962902,39962902,262874179,302837081,257469988,000000004ce3170e,00000604,000000005af85f79,000000005af85f78,0
2708,2708,0,12494012,269964000,13775966,277768889,000000004ce3170e,257469988,39962902,39962902,262874179,302837081,257469988,000000004ce3170e,00000604,000000005af85f79,000000005af85f79,0
2709,2709,0,12494012,269964000,13775966,277768889,000000004ce3170e,257469988,39962902,39962902,262874179,302837081,257469988,000000004ce3170f,000005fc,000000005af85f7a,000000005af85f79,0
2710,2710,0,12494012,269964000,13775966,277768889,000000004ce3170f,257469988,39962902,39962902,262874179,302837081,257469988,000000004ce3170f,00000600,000000005af85f7b,000000005af85f7a,0
2711,2711,0,12494012,269964000,13775966,277768890,000000004ce3170f,257469989,39962902,39962902,262874180,302837081,257469988,000000004ce31710,00000604,000000005af85f7c,000000005af85f7b,0
2712,2712,0,12494012,269964001,13775966,277768890,000000004ce31710,257469989,39962902,39962902,262874180,302837082,257469989,000000004ce31711,00000604,000000005af85f7d,000000005af85f7c,0
2713,2713,0,12494012,269964001,13775966,277768890,000000004ce31711,257469989,39962902,39962902,262874180,302837082,257469989,000000004ce31711,00000604,000000005af85f7d,000000005af85f7d,0
2714,2714,0,12494012,269964001,13775966,277768890,000000004ce31711,257469989,39962902,39962902,262874180,302837082,257469989,000000004ce31712,000005fc,000000005af85f7e,000000005af85f7d,0
2715,2715,0,12494012,269964001,13775966,277768890,000000004ce31712,257469989,39962902,39962902,262874180,302837082,257469989,000000004ce31712,00000600,000000005af85f7f,000000005af85f7e,0
2716,2716,0,12494012,269964001,13775966,277768891,000000004ce31712,257469990,39962902,39962902,262874181,302837082,257469989,000000004ce31713,00000604,000000005af85f80,000000005af85f7f,0
2717,2717,0,12494012,269964002,13775966,277768891,000000004ce31713,257469990,39962902,39962902,262874181,302837083,257469990,000000004ce31714,00000604,000000005af85f81,000000005af85f80,0
2718,2718,0,12494012,269964002,13775966,277768891,000000004ce31714,257469990,39962902,39962902,262874181,302837083,257469990,000000004ce31714,00000604,000000005af85f81,000000005af85f81,0
2719,2719,0,12494012,269964002,13775966,277768891,000000004ce31714,257469990,39962902,39962902,262874181,302837083,257469990,000000004ce31715,000005fc,000000005af85f82,000000005af85f81,0
2720,2720,0,12494012,269964002,13775966,277768891,000000004ce31715,257469990,39962902,39962902,262874181,302837083,257469990,000000004ce31715,00000600,000000005af85f83,000000005af85f82,0
2721,2721,0,12494012,269964002,13775966,277768892,000000004ce31715,257469991,39962902,39962902,262874182,302837083,257469990,000000004ce31716,00000604,000000005af85f84,000000005af85f83,0
2722,2722,0,12494012,269964003,13775966,277768892,000000004ce31716,257469991,39962902,39962902,262874182,302837084,257469991,000000004ce31717,00000604,000000005af85f85,000000005af85f84,0
2723,2723,0,12494012,269964003,13775966,277768892,000000004ce31717,257469991,39962902,39962902,262874182,302837084,257469991,000000004ce31717,00000604,000000005af85f85,000000005af85f85,0
2724,2724,0,12494012,269964003,13775966,277768892,000000004ce31717,257469991,39962902,39962902,262874182,302837084,257469991,000000004ce31718,000005fc,000000005af85f86,000000005af85f85,0
2725,2725,0,12494012,269964003,13775966,277768892,000000004ce31718,257469991,39962902,39962902,262874182,302837084,257469991,000000004ce31718,00000600,000000005af85f87,000000005af85f86,0
2726,2726,0,12494012,269964003,13775966,277768893,000000004ce31718,257469992,39962902,39962902,262874183,302837084,257469991,000000004ce31719,00000604,000000005af85f88,000000005af85f87,0
2727,2727,0,12494012,269964004,13775966,277768893,000000004ce31719,257469992,39962902,39962902,262874183,302837085,257469992,000000004ce3171a,00000604,000000005af85f89,000000005af85f88,0
2728,2728,0,12494012,269964004,13775966,277768893,000000004ce3171a,257469992,39962902,39962902,262874183,302837085,257469992,000000004ce3171a,00000604,000000005af85f89,000000005af85f89,0
2729,2729,0,12494012,269964004,13775966,277768893,000000004ce3171a,257469992,39962902,39962902,262874183,302837085,257469992,000000004ce3171b,000005fc,000000005af85f8a,000000005af85f89,0
2730,2730,0,12494012,269964004,13775966,277768893,000000004ce3171b,257469992,39962902,39962902,262874183,302837085,257469992,000000004ce3171b,00000600,000000005af85f8b,000000005af85f8a,0
2731,2731,0,12494012,269964004,13775966,277768894,000000004ce3171b,257469993,39962902,39962902,262874184,302837085,257469992,000000004ce3171c,00000604,000000005af85f8c,000000005af85f8b,0
2732,2732,0,12494012,269964005,13775966,277768894,000000004ce3171c,257469993,39962902,39962902,262874184,302837086,257469993,000000004ce3171d,00000604,000000005af85f8d,000000005af85f8c,0
2733,2733,0,12494012,269964005,13775966,277768894,000000004ce3171d,257469993,39962902,39962902,262874184,302837086,257469993,000000004ce3171d,00000604,000000005af85f8d,000000005af85f8d,0
2734,2734,0,12494012,269964005,13775966,277768894,000000004ce3171d,257469993,39962902,39962902,262874184,302837086,257469993,000000004ce3171e,000005fc,000000005af85f8e,000000005af85f8d,0
2735,2735,0,12494012,269964005,13775966,277768894,000000004ce3171e,257469993,39962902,39962902,262874184,302837086,257469993,000000004ce3171e,00000600,000000005af85f8f,000000005af85f8e,0
2736,2736,0,12494012,269964005,13775966,277768895,000000004ce3171e,257469994,39962902,39962902,262874185,302837086,257469993,000000004ce3171f,00000604,000000005af85f90,000000005af85f8f,0
2737,2737,0,12494012,269964006,13775966,277768895,000000004ce3171f,257469994,39962902,39962902,262874185,302837087,257469994,000000004ce31720,00000604,000000005af85f91,000000005af85f90,0
2738,2738,0,12494012,269964006,13775966,277768895,000000004ce31720,257469994,39962902,39962902,262874185,302837087,257469994,000000004ce31720,00000604,000000005af85f91,000000005af85f91,0
2739,2739,0,12494012,269964006,13775966,277768895,000000004ce31720,257469994,39962902,39962902,262874185,302837087,257469994,000000004ce31721,000005fc,000000005af85f92,000000005af85f91,0
2740,2740,0,12494012,269964006,13775966,277768895,000000004ce31721,257469994,39962902,39962902,262874185,302837087,257469994,000000004ce31721,00000600,000000005af85f93,000000005af85f92,0
2741,2741,0,12494012,269964006,13775966,277768896,000000004ce31721,257469995,39962902,39962902,262874186,302837087,257469994,000000004ce31722,00000604,000000005af85f94,000000005af85f93,0
2742,2742,0,12494012,269964007,13775966,277768896,000000004ce31722,257469995,39962902,39962902,262874186,302837088,257469995,000000004ce31723,00000604,000000005af85f95,000000005af85f94,0
2743,2743,0,12494012,269964007,13775966,277768896,000000004ce31723,257469995,39962902,39962902,262874186,302837088,257469995,000000004ce31723,00000604,000000005af85f95,000000005af85f95,0
2744,2744,0,12494012,269964007,13775966,277768896,000000004ce31723,257469995,39962902,39962902,262874186,302837088,257469995,000000004ce31724,000005fc,000000005af85f96,000000005af85f95,0
2745,2745,0,12494012,269964007,13775966,277768896,000000004ce31724,257469995,39962902,39962902,262874186,302837088,257469995,000000004ce31724,00000600,000000005af85f97,000000005af85f96,0
2746,2746,0,12494012,269964007,13775966,277768897,000000004ce31724,257469996,39962902,39962902,262874187,302837088,257469995,000000004ce31725,00000604,000000005af85f98,000000005af85f97,0
2747,2747,0,12494012,269964008,13775966,277768897,000000004ce31725,257469996,39962902,39962902,262874187,302837089,257469996,000000004ce31726,00000604,000000005af85f99,000000005af85f98,0
2748,2748,0,12494012,269964008,13775966,277768897,000000004ce31726,257469996,39962902,39962902,262874187,302837089,257469996,000000004ce31726,00000604,000000005af85f99,000000005af85f99,0
2749,2749,0,12494012,269964008,13775966,277768897,000000004ce31726,257469996,39962902,39962902,262874187,302837089,257469996,000000004ce31727,000005fc,000000005af85f9a,000000005af85f99,0
2750,2750,0,12494012,269964008,13775966,277768897,000000004ce31727,257469996,39962902,39962902,262874187,302837089,257469996,000000004ce31727,00000600,000000005af85f9b,000000005af85f9a,0
2751,2751,0,12494012,269964008,13775966,277768898,000000004ce31727,257469997,39962902,39962902,262874188,302837089,257469996,000000004ce31728,00000604,000000005af85f9c,000000005af85f9b,0
2752,2752,0,12494012,269964009,13775966,277768898,000000004ce31728,257469997,39962902,39962902,262874188,302837090,257469997,000000004ce31729,00000604,000000005af85f9d,000000005af85f9c,0
2753,2753,0,12494012,269964009,13775966,277768898,000000004ce31729,257469997,39962902,39962902,262874188,302837090,257469997,000000004ce31729,00000604,000000005af85f9d,000000005af85f9d,0
2754,2754,0,12494012,269964009,13775966,277768898,000000004ce31729,257469997,39962902,39962902,262874188,302837090,257469997,000000004ce3172a,000005fc,000000005af85f9e,000000005af85f9d,0
2755,2755,0,12494012,269964009,13775966,277768898,000000004ce3172a,257469997,39962902,39962902,262874188,302837090,257469997,000000004ce3172a,00000600,000000005af85f9f,000000005af85f9e,0
2756,2756,0,12494012,269964009,13775966,277768899,000000004ce3172a,257469998,39962902,39962902,262874189,302837090,257469997,000000004ce3172b,00000604,000000005af85fa0,000000005af85f9f,0
2757,2757,0,12494012,269964010,13775966,277768899,000000004ce3172b,257469998,39962902,39962902,262874189,302837091,257469998,000000004ce3172c,00000604,000000005af85fa1,000000005af85fa0,0
2758,2758,0,12494012,269964010,13775966,277768899,000000004ce3172c,257469998,39962902,39962902,262874189,302837091,257469998,000000004ce3172c,00000604,000000005af85fa1,000000005af85fa1,0
2759,2759,0,12494012,269964010,13775966,277768899,000000004ce3172c,257469998,39962902,39962902,262874189,302837091,257469998,000000004ce3172d,000005fc,000000005af85fa2,000000005af85fa1,0
2760,2760,0,12494012,269964010,13775966,277768899,000000004ce3172d,257469998,39962902,39962902,262874189,302837091,257469998,000000004ce3172d,00000600,000000005af85fa3,000000005af85fa2,0
2761,2761,0,12494012,269964010,13775966,277768900,000000004ce3172d,257469999,39962902,39962902,262874190,302837091,257469998,000000004ce3172e,00000604,000000005af85fa4,000000005af85fa3,0
2762,2762,0,12494012,269964011,13775966,277768900,000000004ce3172e,257469999,39962902,39962902,262874190,302837092,257469999,000000004ce3172f,00000604,000000005af85fa5,000000005af85fa4,0
2763,2763,0,12494012,269964011,13775966,277768900,000000004ce3172f,257469999,39962902,39962902,262874190,302837092,257469999,000000004ce3172f,00000604,000000005af85fa5,000000005af85fa5,0
2764,2764,0,12494012,269964011,13775966,277768900,000000004ce3172f,257469999,39962902,39962902,262874190,302837092,257469999,000000004ce31730,000005fc,000000005af85fa6,000000005af85fa5,0
2765,2765,0,12494012,269964011,13775966,277768900,000000004ce31730,257469999,39962902,39962902,262874190,302837092,257469999,000000004ce31730,00000600,000000005af85fa7,000000005af85fa6,0
2766,2766,0,12494012,269964011,13775966,277768901,000000004ce31730,257470000,39962902,39962902,262874191,302837092,257469999,000000004ce31731,00000604,000000005af85fa8,000000005af85fa7,0
2767,2767,0,12494012,269964012,13775966,277768901,000000004ce31731,257470000,39962902,39962902,262874191,302837093,257470000,000000004ce31732,00000604,000000005af85fa9,000000005af85fa8,0
2768,2768,0,12494012,269964012,13775966,277768901,000000004ce31732,257470000,39962902,39962902,262874191,302837093,257470000,000000004ce31732,00000604,000000005af85fa9,000000005af85fa9,0
2769,2769,0,12494012,269964012,13775966,277768901,000000004ce31732,257470000,39962902,39962902,262874191,302837093,257470000,000000004ce31733,000005fc,000000005af85faa,000000005af85fa9,0
2770,2770,0,12494012,269964012,13775966,277768901,000000004ce31733,257470000,39962902,39962902,262874191,302837093,257470000,000000004ce31733,00000600,000000005af85fab,000000005af85faa,0
2771,2771,0,12494012,269964012,13775966,277768902,000000004ce31733,257470001,39962902,39962902,262874192,302837093,257470000,000000004ce31734,00000604,000000005af85fac,000000005af85fab,0
2772,2772,0,12494012,269964013,13775966,277768902,000000004ce31734,257470001,39962902,39962902,262874192,302837094,257470001,000000004ce31735,00000604,000000005af85fad,000000005af85fac,0
2773,2773,0,12494012,269964013,13775966,277768902,000000004ce31735,257470001,39962902,39962902,262874192,302837094,257470001,000000004ce31735,00000604,000000005af85fad,000000005af85fad,0
2774,2774,0,12494012,269964013,13775966,277768902,000000004ce31735,257470001,39962902,39962902,262874192,302837094,257470001,000000004ce31736,000005fc,000000005af85fae,000000005af85fad,0
2775,2775,0,12494012,269964013,13775966,277768902,000000004ce31736,257470001,39962902,39962902,262874192,302837094,257470001,000000004ce31736,00000600,000000005af85faf,000000005af85fae,0
2776,2776,0,12494012,269964013,13775966,277768903,000000004ce31736,257470002,39962902,39962902,262874193,302837094,257470001,000000004ce31737,00000604,000000005af85fb0,000000005af85faf,0
2777,2777,0,12494012,269964014,13775966,277768903,000000004ce31737,257470002,39962902,39962902,262874193,302837095,257470002,000000004ce31738,00000604,000000005af85fb1,000000005af85fb0,0
2778,2778,0,12494012,269964014,13775966,277768903,000000004ce31738,257470002,39962902,39962902,262874193,302837095,257470002,000000004ce31738,00000604,000000005af85fb1,000000005af85fb1,0
2779,2779,0,12494012,269964014,13775966,277768903,000000004ce31738,257470002,39962902,39962902,262874193,302837095,257470002,000000004ce31739,000005fc,000000005af85fb2,000000005af85fb1,0
2780,2780,0,12494012,269964014,13775966,277768903,000000004ce31739,257470002,39962902,39962902,262874193,302837095,257470002,000000004ce31739,00000600,000000005af85fb3,000000005af85fb2,0
2781,2781,0,12494012,269964014,13775966,277768904,000000004ce31739,257470003,39962902,39962902,262874194,302837095,257470002,000000004ce3173a,00000604,000000005af85fb4,000000005af85fb3,0
2782,2782,0,12494012,269964015,13775966,277768904,000000004ce3173a,257470003,39962902,39962902,262874194,302837096,257470003,000000004ce3173b,00000604,000000005af85fb5,000000005af85fb4,0
2783,2783,0,12494012,269964015,13775966,277768904,000000004ce3173b,257470003,39962902,39962902,262874194,302837096,257470003,000000004ce3173b,00000604,000000005af85fb5,000000005af85fb5,0
2784,2784,0,12494012,269964015,13775966,277768904,000000004ce3173b,257470003,39962902,39962902,262874194,302837096,257470003,000000004ce3173c,000005fc,000000005af85fb6,000000005af85fb5,0
2785,2785,0,12494012,269964015,13775966,277768904,000000004ce3173c,257470003,39962902,39962902,262874194,302837096,257470003,000000004ce3173c,00000600,000000005af85fb7,000000005af85fb6,0
2786,2786,0,12494012,269964015,13775966,277768905,000000004ce3173c,257470004,39962902,39962902,262874195,302837096,257470003,000000004ce3173d,00000604,000000005af85fb8,000000005af85fb7,0
2787,2787,0,12494012,269964016,13775966,277768905,000000004ce3173d,257470004,39962902,39962902,262874195,302837097,257470004,000000004ce3173e,00000604,000000005af85fb9,000000005af85fb8,0
2788,2788,0,12494012,269964016,13775966,277768905,000000004ce3173e,257470004,39962902,39962902,262874195,302837097,257470004,000000004ce3173e,00000604,000000005af85fb9,000000005af85fb9,0
2789,2789,0,12494012,269964016,13775966,277768905,000000004ce3173e,257470004,39962902,39962902,262874195,302837097,257470004,000000004ce3173f,000005fc,000000005af85fba,000000005af85fb9,0
2790,2790,0,12494012,269964016,13775966,277768905,000000004ce3173f,257470004,39962902,39962902,262874195,302837097,257470004,000000004ce3173f,00000600,000000005af85fbb,000000005af85fba,0
2791,2791,0,12494012,269964016,13775966,277768906,000000004ce3173f,257470005,39962902,39962902,262874196,302837097,257470004,000000004ce31740,00000604,000000005af85fbc,000000005af85fbb,0
